id,ccn,incident_date_time,time_spread,org_id,org_name,tipsoft_id,incident_type_id,incident_type_name,incident_type_pinnable,lng,lat,public_narrative,processing_level,address,description,agency_page_link
292648942,"13-3180313","2013-11-14T11:32:41Z",0,718,"Buffalo Police Department",0,98,"ROBBERY",true,-78.878022,42.88316,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block MUSKINGHAM ST","ROBBERY",
292648969,"13-3180692","2013-11-14T05:57:34Z",0,718,"Buffalo Police Department",0,100,"BURGLARY",true,-78.837784,42.888223,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block GIBSON ST","BURGLARY",
292648967,"13-3180765","2013-11-14T08:00:00Z",0,718,"Buffalo Police Department",0,100,"BURGLARY",true,-78.871309,42.89975,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"100 Block N PEARL ST","BURGLARY",
292648937,"13-3180267","2013-11-14T12:00:00Z",0,718,"Buffalo Police Department",0,99,"UUV",true,-78.872805,42.892502,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"600 Block MAIN ST","",
292648963,"13-3180491","2013-11-14T03:12:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.84052699999999,42.892936,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"900 Block BROADWAY","LARCENY/THEFT",
292648970,"13-3180956","2013-11-14T11:33:36Z",0,718,"Buffalo Police Department",0,149,"ASSAULT",true,-78.839315,42.897631,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"900 Block FILLMORE AV","ASSAULT",
294259144,"13-3200445","2013-11-14T03:00:17Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.811913,42.88504,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1500 Block WILLIAM ST","LARCENY/THEFT",
292648955,"13-3180422","2013-11-14T10:00:00Z",0,718,"Buffalo Police Department",0,100,"BURGLARY",true,-78.807851,42.886529,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block IDEAL ST","BURGLARY",
341119748,"13-346320","2013-11-14T10:52:48Z",0,92604,"Cheektowaga Town Police Department",512,97,"[CPD]-FAILURE TO REGISTER SEX OFFENDER",true,-78.79854899999999,42.889197,"FAILURE TO REGISTER SEX OFFENDER",3,"1 Block WAGNER AV",,
341119764,"13-346445","2013-11-14T22:30:00Z",0,92604,"Cheektowaga Town Police Department",512,100,"[CPD]-BURGLARY 2ND",true,-78.79918000000001,42.889287,"BURGLARY 2ND",3,"1 Block WAGNER AV",,
293571815,"13-3190350","2013-11-14T12:15:20Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.82367000000001,42.895662,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"BROADWAY ST & MILLER ST","LARCENY/THEFT",
292648966,"13-3180738","2013-11-14T06:37:30Z",0,718,"Buffalo Police Department",0,100,"BURGLARY",true,-78.80273,42.894551,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"200 Block GOLD","BURGLARY",
341119742,"13-346291","2013-11-14T04:56:00Z",0,92604,"Cheektowaga Town Police Department",512,100,"[CPD]-BURGLARY 2ND",true,-78.794849,42.89637,"BURGLARY 2ND",3,"200 Block MICHAEL AV",,
341119826,"13-346763","2013-11-14T12:00:00Z",0,92604,"Cheektowaga Town Police Department",512,103,"[CPD]-PETIT LARCENY",true,-78.795717,42.898191,"PETIT LARCENY",3,"200 Block MICHAEL AV",,
341120059,"13-348172","2013-11-15T00:00:00Z",0,92604,"Cheektowaga Town Police Department",512,103,"[CPD]-PETIT LARCENY",true,-78.733762,42.893891,"PETIT LARCENY",3,"1 Block INDIAN RD",,
296677741,"13-3230422","2013-11-14T04:15:00Z",0,718,"Buffalo Police Department",0,97,"SEXUAL ABUSE",true,-78.810277,42.856095,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"2000 Block SENECA ST","SEXUAL ABUSE",
293559227,"13-372761","2013-11-15T12:50:00Z",0,11841,"Amherst Police Department",0,103,"-GRAND LARCENY 4TH",true,-78.82220100000001,43.000329,"GRAND LARCENY 4TH",3,"1700 Block NIAGARA FALLS BLVD","1892",
295868430,"13-373420","2013-11-16T00:00:00Z",0,11841,"Amherst Police Department",0,149,"-ASSAULT 3RD",true,-78.798287,43.020933,"ASSAULT 3RD",3,"2200 Block SWEET HOME RD","1892",
294247694,"13-373021","2013-11-15T15:50:00Z",0,11841,"Amherst Police Department",0,103,"-PETIT LARCENY",true,-78.82039399999999,42.98403,"PETIT LARCENY",3,"3000 Block SHERIDAN DR","1892",
293558896,"13-372853","2013-11-15T19:35:22Z",0,11841,"Amherst Police Department",0,103,"-PETIT LARCENY",true,-78.822534,42.988468,"PETIT LARCENY",3,"1200 Block NIAGARA FALLS BLVD","1892",
293559234,"13-372870","2013-11-15T21:28:00Z",0,11841,"Amherst Police Department",0,103,"-THEFT OF SERVICES",true,-78.822284,42.980104,"THEFT OF SERVICES",3,"900 Block NIAGARA FALLS BLVD","1892",
293558743,"13-372738","2013-11-15T11:00:59Z",0,11841,"Amherst Police Department",0,103,"-PETIT LARCENY",true,-78.81176499999999,42.981991,"PETIT LARCENY",3,"3200 Block SHERIDAN DR","1892",
293559229,"13-372795","2013-11-15T00:30:00Z",0,11841,"Amherst Police Department",0,103,"-GRAND LARCENY 4TH",true,-78.80465100000001,42.993142,"GRAND LARCENY 4TH",3,"4200 Block MAPLE RD","1892",
293558745,"13-372814","2013-11-15T15:40:00Z",0,11841,"Amherst Police Department",0,103,"-PETIT LARCENY",true,-78.698497,42.993435,"PETIT LARCENY",3,"8200 Block TRANSIT RD","1892",
293571833,"13-3190654","2013-11-15T09:00:09Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.888222,42.946544,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"500 Block HERTEL AV","LARCENY/THEFT",
294259124,"13-3191048","2013-11-15T11:00:00Z",0,718,"Buffalo Police Department",0,149,"ASSAULT",true,-78.88606299999999,42.948059,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block TUXEDO PL","ASSAULT",
293571800,"13-3190049","2013-11-15T01:30:00Z",0,718,"Buffalo Police Department",0,149,"ASSAULT",true,-78.90604399999999,42.954727,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"TONAWANDA ST & RIVERSIDE AV","ASSAULT",
303259964,"13-3300994","2013-11-15T02:00:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.900347,42.958365,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"100 Block BEATRICE AV","LARCENY/THEFT",
294259120,"13-3190702","2013-11-15T05:36:00Z",0,718,"Buffalo Police Department",0,149,"ASSAULT",true,-78.897156,42.955245,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block UPPER EAST LA","ASSAULT",
295886083,"13-3220809","2013-11-15T05:30:16Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.86963799999999,42.949967,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block SHOREHAM PKWY","LARCENY/THEFT",
293571839,"13-3190798","2013-11-15T12:00:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.850508,42.940053,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"300 Block PARKSIDE AV","LARCENY/THEFT",
314882981,"13-3470286","2013-11-15T10:38:07Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.878624,42.954472,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"2100 Block ELMWOOD AV","LARCENY/THEFT",
295886092,"13-3220992","2013-11-15T02:00:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.868889,42.957761,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"2700 Block DELAWARE AV","LARCENY/THEFT",
293571801,"13-3190072","2013-11-15T03:20:01Z",0,718,"Buffalo Police Department",0,103,"THEFT OF SERVICES",true,-78.85776,42.958447,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1000 Block KENMORE AV","THEFT OF SERVICES",
294259139,"13-3200351","2013-11-15T08:00:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.836963,42.951937,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block GROVELAND ST","LARCENY/THEFT",
294259137,"13-3200334","2013-11-15T05:00:00Z",0,718,"Buffalo Police Department",0,99,"UUV",true,-78.820987,42.945332,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"200 Block LASALLE AV","",
293571837,"13-3190744","2013-11-15T06:00:17Z",0,718,"Buffalo Police Department",0,98,"ROBBERY",true,-78.822693,42.942145,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block HEWITT AV","ROBBERY",
293571844,"13-3190888","2013-11-15T08:40:09Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.81137200000001,42.940906,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"400 Block BERKSHIRE AV","LARCENY/THEFT",
293559228,"13-372816","2013-11-15T16:00:00Z",0,11841,"Amherst Police Department",0,103,"-PETIT LARCENY",true,-78.82246600000001,42.969656,"PETIT LARCENY",3,"1 Block YALE AV","1892",
304428262,"13-375830","2013-11-16T00:00:00Z",0,11841,"Amherst Police Department",0,103,"-PETIT LARCENY",true,-78.821696,42.964009,"PETIT LARCENY",3,"300 Block ALLENHURST RD","1892",
342146537,"14-402603","2013-11-15T15:00:00Z",0,92604,"Cheektowaga Town Police Department",512,103,"[CPD]-IDENTITY THEFT 1ST",true,-78.78367,42.944253,"IDENTITY THEFT 1ST",3,"3600 Block HARLEM RD",,
295886060,"13-3220357","2013-11-15T02:10:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.89058,42.902389,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"300 Block PORTER AV","LARCENY/THEFT",
294259121,"13-3190850","2013-11-15T08:03:14Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.89758,42.906486,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"800 Block NIAGARA ST","LARCENY/THEFT",
294865369,"13-3210331","2013-11-15T04:00:08Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.88718,42.901794,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"200 Block JERSEY ST","LARCENY/THEFT",
294259141,"13-3200379","2013-11-15T11:00:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.89464700000001,42.917085,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"100 Block BRECKENRIDGE ST","LARCENY/THEFT",
293571811,"13-3190245","2013-11-15T07:45:33Z",0,718,"Buffalo Police Department",0,100,"BURGLARY",true,-78.88472299999999,42.918319,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"400 Block AUBURN AV","BURGLARY",
299667188,"13-3260250","2013-11-15T10:00:27Z",0,718,"Buffalo Police Department",0,100,"BURGLARY",true,-78.889251,42.912984,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block LAWRENCE PL","BURGLARY",
293571796,"13-3190021","2013-11-15T12:38:43Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.88042299999999,42.916903,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"NORWOOD AV & BRECKENRIDGE ST","LARCENY/THEFT",
293571840,"13-3190815","2013-11-15T07:25:13Z",0,718,"Buffalo Police Department",0,149,"ASSAULT",true,-78.89239499999999,42.936929,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"200 Block AMHERST ST","ASSAULT",
293571798,"13-3190033","2013-11-15T01:15:44Z",0,718,"Buffalo Police Department",0,149,"ASSAULT",true,-78.88852199999999,42.931562,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"600 Block GRANT","ASSAULT",
294259134,"13-3200283","2013-11-15T08:00:00Z",0,718,"Buffalo Police Department",0,100,"BURGLARY",true,-78.878511,42.903076,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"200 Block NORTH ST","BURGLARY",
294259133,"13-3200247","2013-11-15T03:00:26Z",0,718,"Buffalo Police Department",0,100,"BURGLARY",true,-78.839714,42.903886,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"700 Block BEST ST","BURGLARY",
293571825,"13-3190510","2013-11-15T07:40:32Z",0,718,"Buffalo Police Department",0,100,"BURGLARY",true,-78.841594,42.916065,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block SIDNEY ST","BURGLARY",
293571797,"13-3190032","2013-11-15T01:00:00Z",0,718,"Buffalo Police Department",0,149,"ASSAULT",true,-78.839124,42.914616,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"E FERRY ST & FILLMORE AV","ASSAULT",
293571834,"13-3190662","2013-11-15T05:02:04Z",0,718,"Buffalo Police Department",0,98,"ROBBERY",true,-78.839375,42.912146,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1400 Block FILLMORE AV","ROBBERY",
294259135,"13-3200305","2013-11-15T09:00:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.85118199999999,42.923149,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block HEDLEY PL","LARCENY/THEFT",
293571802,"13-3190102","2013-11-15T05:14:47Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.840356,42.932503,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block SANFORD ST","LARCENY/THEFT",
341119809,"13-346670","2013-11-15T23:00:00Z",0,92604,"Cheektowaga Town Police Department",512,100,"[CPD]-BURGLARY 2ND",true,-78.79562300000001,42.907798,"BURGLARY 2ND",3,"1 Block HOERNER AV",,
294865366,"13-3210326","2013-11-15T08:00:00Z",0,718,"Buffalo Police Department",0,100,"BURGLARY",true,-78.823876,42.929329,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"500 Block WYOMING AV","BURGLARY",
293571835,"13-3190691","2013-11-15T11:30:00Z",0,718,"Buffalo Police Department",0,100,"BURGLARY",true,-78.823425,42.928726,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"500 Block CAMBRIDGE AV","BURGLARY",
294865365,"13-3210287","2013-11-15T06:00:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.813694,42.922655,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"E DELAVAN AV & BAILEY AV","LARCENY/THEFT",
294259123,"13-3190989","2013-11-15T10:20:57Z",0,718,"Buffalo Police Department",0,149,"ASSAULT",true,-78.806862,42.922723,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block COURTLAND","ASSAULT",
293571826,"13-3190430","2013-11-15T01:45:00Z",0,718,"Buffalo Police Department",0,149,"ASSAULT",true,-78.799357,42.922573,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1500 Block E DELAVAN AV","ASSAULT",
339712211,"14-0150306","2013-11-15T05:00:00Z",0,718,"Buffalo Police Department",0,100,"BURGLARY",true,-78.82851100000001,42.930718,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block COLFAX AV","BURGLARY",
294259119,"13-3190352","2013-11-15T12:16:13Z",0,718,"Buffalo Police Department",0,100,"BURGLARY",true,-78.81079699999999,42.936791,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block HASTINGS AV","BURGLARY",
293571805,"13-3190120","2013-11-15T02:20:00Z",0,718,"Buffalo Police Department",0,100,"BURGLARY",true,-78.802609,42.934091,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"400 Block EDISON AV","BURGLARY",
341119775,"13-346500","2013-11-15T10:00:00Z",0,92604,"Cheektowaga Town Police Department",512,103,"[CPD]-GRAND LARCENY 4TH",true,-78.76227799999999,42.909795,"GRAND LARCENY 4TH",3,"WALDEN GALLERIA",,
341119774,"13-346499","2013-11-15T14:02:59Z",0,92604,"Cheektowaga Town Police Department",512,103,"[CPD]-PETIT LARCENY",true,-78.76227799999999,42.909795,"PETIT LARCENY",3,"400 Block WALDEN GALLERIA",,
341119800,"13-346626","2013-11-15T15:00:00Z",0,92604,"Cheektowaga Town Police Department",512,103,"[CPD]-PETIT LARCENY",true,-78.76227799999999,42.909795,"PETIT LARCENY",3,"WALDEN GALLERIA",,
341119781,"13-346528","2013-11-15T16:40:00Z",0,92604,"Cheektowaga Town Police Department",512,103,"[CPD]-PETIT LARCENY",true,-78.76227799999999,42.909795,"PETIT LARCENY",3,"400 Block WALDEN GALLERIA",,
341119788,"13-346549","2013-11-15T19:21:00Z",0,92604,"Cheektowaga Town Police Department",512,103,"[CPD]-PETIT LARCENY",true,-78.76227799999999,42.909795,"PETIT LARCENY",3,"400 Block WALDEN GALLERIA",,
341119790,"13-346551","2013-11-15T19:23:00Z",0,92604,"Cheektowaga Town Police Department",512,103,"[CPD]-PETIT LARCENY",true,-78.76227799999999,42.909795,"PETIT LARCENY",3,"400 Block WALDEN GALLERIA",,
341119793,"13-346574","2013-11-15T19:45:00Z",0,92604,"Cheektowaga Town Police Department",512,103,"[CPD]-PETIT LARCENY",true,-78.754255,42.911553,"PETIT LARCENY",3,"3500 Block UNION RD",,
293571806,"13-3190118","2013-11-15T01:00:54Z",0,718,"Buffalo Police Department",0,100,"BURGLARY",true,-78.890846,42.895885,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"400 Block BUSTI AV","BURGLARY",
293571827,"13-3190542","2013-11-15T02:00:00Z",0,718,"Buffalo Police Department",0,100,"BURGLARY",true,-78.897564,42.896004,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block JERSEY ST","BURGLARY",
294259122,"13-3201030","2013-11-15T09:30:10Z",0,718,"Buffalo Police Department",0,149,"ASSAULT",true,-78.89193899999999,42.898105,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block CALIFORNIA ST","ASSAULT",
293571842,"13-3190852","2013-11-15T08:04:29Z",0,718,"Buffalo Police Department",0,100,"BURGLARY",true,-78.875699,42.879573,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block HSBC CT","BURGLARY",
293571822,"13-3190475","2013-11-15T02:33:42Z",0,718,"Buffalo Police Department",0,149,"ASSAULT",true,-78.85946,42.870639,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"500 Block SOTUH PARK","ASSAULT",
293571829,"13-3190599","2013-11-15T04:00:00Z",0,718,"Buffalo Police Department",0,149,"ASSAULT",true,-78.850318,42.870057,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"500 Block FULTON ST","ASSAULT",
297707599,"13-3240136","2013-11-15T02:00:00Z",0,718,"Buffalo Police Department",0,149,"ASSAULT",true,-78.871672,42.88164,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block OAK ST","ASSAULT",
293571841,"13-3190832","2013-11-15T06:43:09Z",0,718,"Buffalo Police Department",0,149,"ASSAULT",true,-78.874382,42.885651,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block LAFAYETTE SQ","ASSAULT",
294259125,"13-3200012","2013-11-15T03:00:00Z",0,718,"Buffalo Police Department",0,100,"BURGLARY",true,-78.85429600000001,42.884042,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block BYRD WAY","BURGLARY",
294259146,"13-3200541","2013-11-15T08:00:00Z",0,718,"Buffalo Police Department",0,100,"BURGLARY",true,-78.858182,42.885432,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"200 Block HICKORY ST","BURGLARY",
298539080,"13-3250325","2013-11-15T06:00:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.82311,42.895444,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1300 Block BROADWAY","LARCENY/THEFT",
293571799,"13-3190036","2013-11-15T01:22:29Z",0,718,"Buffalo Police Department",0,149,"ASSAULT",true,-78.815871,42.895705,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block N CENTRAL AV","ASSAULT",
293571831,"13-3190628","2013-11-15T12:00:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.80873800000001,42.894403,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"300 Block LONGNECKER ST","LARCENY/THEFT",
341119898,"13-347224","2013-11-15T21:00:00Z",0,92604,"Cheektowaga Town Police Department",512,100,"[CPD]-BURGLARY 2ND",true,-78.760975,42.884194,"BURGLARY 2ND",3,"1 Block WILLIAMSTOWNE",,
293571832,"13-3190641","2013-11-15T04:16:15Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.830572,42.857781,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1400 Block S PARK AV","LARCENY/THEFT",
293571838,"13-3190796","2013-11-15T07:08:00Z",0,718,"Buffalo Police Department",0,149,"ASSAULT",true,-78.83224300000001,42.855939,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block PEMBINA ST","ASSAULT",
293571843,"13-3190898","2013-11-15T08:46:06Z",0,718,"Buffalo Police Department",0,149,"ASSAULT",true,-78.84993900000001,42.868686,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"EAST DELAVAN AND COU","ASSAULT",
338783785,"14-0140531","2013-11-15T12:00:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.82536399999999,42.84196,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"100 Block LADNER AV","LARCENY/THEFT",
293571814,"13-3190312","2013-11-15T11:43:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.80189799999999,42.849004,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"2400 Block SENECA ST","LARCENY/THEFT",
293571818,"13-3190410","2013-11-15T01:10:00Z",0,718,"Buffalo Police Department",0,100,"BURGLARY",true,-78.824236,42.858947,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block MIDLAND ST","BURGLARY",
293571803,"13-3190101","2013-11-15T05:10:12Z",0,718,"Buffalo Police Department",0,149,"ASSAULT",true,-78.826188,42.852523,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1600 Block S PARK AV","ASSAULT",
293571821,"13-3190452","2013-11-15T12:00:15Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.807523,42.868091,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"100 Block WEIMAR ST","LARCENY/THEFT",
341119911,"13-347285","2013-11-15T23:00:00Z",0,92604,"Cheektowaga Town Police Department",512,103,"[CPD]-PETIT LARCENY",true,-78.698346,42.869034,"PETIT LARCENY",3,"1400 Block FRENCH RD",,
294856347,"13-373101","2013-11-16T23:10:00Z",0,11841,"Amherst Police Department",0,149,"-ASSAULT 3RD",true,-78.814323,43.039063,"ASSAULT 3RD",3,"200 Block TRAVERS CR","1892",
294856514,"13-373201","2013-11-16T16:53:00Z",0,11841,"Amherst Police Department",0,103,"-PETIT LARCENY",true,-78.813419,42.979677,"PETIT LARCENY",3,"3200 Block SHERIDAN DR","1892",
294856515,"13-373247","2013-11-16T21:24:00Z",0,11841,"Amherst Police Department",0,103,"-PETIT LARCENY",true,-78.822592,42.986887,"PETIT LARCENY",3,"1200 Block NIAGARA FALLS BLVD","1892",
294248343,"13-372986","2013-11-16T12:16:00Z",0,11841,"Amherst Police Department",0,103,"-PETIT LARCENY",true,-78.815742,42.991987,"PETIT LARCENY",3,"3900 Block MAPLE RD","1892",
295868429,"13-373415","2013-11-16T17:30:00Z",0,11841,"Amherst Police Department",0,103,"-PETIT LARCENY",true,-78.783856,42.977755,"PETIT LARCENY",3,"4900 Block HARLEM RD","1892",
311412748,"13-3430231","2013-11-16T12:00:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.90672600000001,42.949457,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block FULLER ST","LARCENY/THEFT",
294259157,"13-3200652","2013-11-16T03:17:04Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.870062,42.944917,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"2200 Block DELAWARE","LARCENY/THEFT",
294259151,"13-3200756","2013-11-16T04:36:05Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.870062,42.944917,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"2200 Block DELAWARE","LARCENY/THEFT",
294259153,"13-3200788","2013-11-16T04:45:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.871233,42.947576,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1000 Block HERTEL AV","LARCENY/THEFT",
294259149,"13-3200658","2013-11-16T03:21:56Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.868222,42.942699,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"2100 Block DELAWARE","LARCENY/THEFT",
294259159,"13-3200944","2013-11-16T07:36:49Z",0,718,"Buffalo Police Department",0,100,"BURGLARY",true,-78.836917,42.940715,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"2700 Block MAIN","BURGLARY",
294865383,"13-3210571","2013-11-16T11:00:01Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.861392,42.951936,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"MAIN ST & WINSPEAR AV","LARCENY/THEFT",
